Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedencia- Visitantes nacionales,Zona procedencia- Visitantes internacionales,Sexo,Edad,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Tiempo de estancia,Rango de Tiempo de estancia
2834,09/11/2017,Septiembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,34,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
2835,09/11/2017,Septiembre,Argentina,cordoba,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
3041,09/29/2017,Septiembre,Colombia,Bogotá,Nacional,N/A,N/A,Masculino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,5,4 - 6 Noches
2836,09/12/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,64,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2837,09/12/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,22,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2838,09/12/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,7,7 - 10 Noches
2839,09/12/2017,Septiembre,Colombia,cartago,Nacional,Centro,N/A,Masculino,36,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,7,7 - 10 Noches
2840,09/12/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,50,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,8,7 - 10 Noches
2841,09/12/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,51,Más de 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Aéreo,7,7 - 10 Noches
2842,09/12/2017,Septiembre,Bélgica,No responde,Extranjero,N/A,Europa,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2843,09/12/2017,Septiembre,España,No responde,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Recreacional o vacacional,N/A,español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2844,09/12/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
2845,09/13/2017,Septiembre,España,barcelona,Extranjero,N/A,Europa,Masculino,39,21 - 45 años,Recreacional o vacacional,N/A,español,N/A,Vivienda familiar o amigos,N/A,Aéreo,30,Más de 10 noches
2846,09/13/2017,Septiembre,uruguay,No responde,Extranjero,N/A,America Latina,Femenino,37,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
2847,09/13/2017,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,37,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
2848,09/13/2017,Septiembre,Colombia,Armenia,Nacional,Occidente,N/A,Femenino,22,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,30,Más de 10 noches
2849,09/13/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,41,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2850,09/14/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,17,0-20 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,4,4 - 6 Noches
2851,09/14/2017,Septiembre,panama,ciudad de panama,Extranjero,N/A,America Latina,Masculino,34,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,60,Más de 10 noches
2852,09/14/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,40,21 - 45 años,Negocios,N/A,Español,N/A,No responde,N/A,Aéreo,365,indefinido
2853,09/14/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,20,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2854,09/15/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
2855,09/15/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,26,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,3,2 - 3 Noches
2856,09/15/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,51,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2857,09/15/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,19,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2858,09/16/2017,Septiembre,Ecuador,quito,Extranjero,N/A,America Latina,Masculino,28,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,4,4 - 6 Noches
2859,09/16/2017,Septiembre,Ecuador,quito,Extranjero,N/A,America Latina,Femenino,31,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,4,4 - 6 Noches
2860,09/16/2017,Septiembre,España,No responde,Extranjero,N/A,Europa,Femenino,41,21 - 45 años,Visita parientes o amigos,N/A,español,N/A,Vivienda familiar o amigos,N/A,Aéreo,30,Más de 10 noches
2861,09/16/2017,Septiembre,Perú,piura,Extranjero,N/A,America Latina,Masculino,38,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
2862,09/18/2017,Septiembre,México,tijuana,Extranjero,N/A,America Latina,Masculino,30,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2863,09/18/2017,Septiembre,México,tijuana,Extranjero,N/A,America Latina,Femenino,29,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2864,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,24,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2865,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,19,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2866,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,18,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2867,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,19,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2868,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,51,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2869,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,28,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2870,09/19/2017,Septiembre,España,granada,Extranjero,N/A,Europa,Femenino,33,21 - 45 años,Visita parientes o amigos,N/A,español,N/A,Vivienda familiar o amigos,N/A,Aéreo,90,Más de 10 noches
2871,09/19/2017,Septiembre,Brasil,curitiba,Extranjero,N/A,America Latina,Masculino,28,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
2872,09/19/2017,Septiembre,México,gdl,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2873,09/19/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,20,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2874,09/19/2017,Septiembre,Colombia,Palmira,Nacional,N/A,N/A,Femenino,23,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
2875,09/19/2017,Septiembre,Colombia,Bogotá,Nacional,N/A,N/A,Masculino,21,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,7,7 - 10 Noches
2876,09/20/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,34,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2877,09/20/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,36,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2878,09/20/2017,Septiembre,México,ciudad de mexico,Extranjero,N/A,America Latina,Masculino,42,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,7,7 - 10 Noches
2879,09/21/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,29,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2880,09/21/2017,Septiembre,Colombia,Manizales,Nacional,Occidente,N/A,Femenino,57,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,3,2 - 3 Noches
2881,09/21/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,34,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2882,09/21/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,24,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2883,09/21/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,27,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2884,09/21/2017,Septiembre,México,México,Extranjero,N/A,America Latina,Masculino,31,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2885,09/22/2017,Septiembre,México,ciudad de mexico,Extranjero,N/A,America Latina,Femenino,20,0-20 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2886,09/22/2017,Septiembre,México,ciudad de mexico,Extranjero,N/A,America Latina,Masculino,20,0-20 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2887,09/22/2017,Septiembre,Colombia,santa marta,Nacional,Norte,N/A,Masculino,20,0-20 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2888,09/22/2017,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,21,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2889,09/22/2017,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Masculino,42,21 - 45 años,Negocios,N/A,Francés,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2890,09/22/2017,Septiembre,México,No responde,Extranjero,N/A,America Latina,Masculino,50,Más de 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2891,09/22/2017,Septiembre,Corea,No responde,Extranjero,N/A,Asia,Masculino,42,21 - 45 años,Negocios,N/A,Otro,koreano,Hotel,N/A,Aéreo,3,2 - 3 Noches
2892,09/23/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,365,Más de 10 noches
2893,09/23/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,26,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,2,2 - 3 Noches
2894,09/23/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,31,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,3,2 - 3 Noches
2895,09/25/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,64,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2896,09/25/2017,Septiembre,México,gudalajara,Extranjero,N/A,America Latina,Masculino,65,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2897,09/25/2017,Septiembre,México,gudalajara,Extranjero,N/A,America Latina,Masculino,34,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2898,09/25/2017,Septiembre,México,gudalajara,Extranjero,N/A,America Latina,Masculino,57,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2899,09/25/2017,Septiembre,Colombia,Medellin,Nacional,Centro,N/A,Femenino,30,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2900,09/25/2017,Septiembre,Colombia,Cartagena,Nacional,Norte,N/A,Masculino,32,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2901,09/25/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,55,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2902,09/25/2017,Septiembre,Colombia,Buenaventura,Nacional,Occidente,N/A,Masculino,29,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,90,Más de 10 noches
2903,09/25/2017,Septiembre,Venezuela,caracas,Extranjero,N/A,America Latina,Femenino,48,Más de 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,120,Más de 10 noches
2904,09/25/2017,Septiembre,Venezuela,caracas,Extranjero,N/A,America Latina,Masculino,24,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,120,Más de 10 noches
2905,09/26/2017,Septiembre,panama,ciudad de panama,Extranjero,N/A,America Latina,Femenino,43,21 - 45 años,Salud,N/A,Español,N/A,Hotel,N/A,Aéreo,13,Más de 10 noches
2906,09/26/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,44,21 - 45 años,Negocios,N/A,Español,N/A,Hotel,N/A,Aéreo,7,7 - 10 Noches
2907,09/27/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,40,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2908,09/27/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,45,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2909,09/27/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,47,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2910,09/27/2017,Septiembre,Canadá,toronto,Extranjero,N/A,Norteamerica,Masculino,26,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2911,09/27/2017,Septiembre,España,No responde,Extranjero,N/A,Europa,Masculino,27,21 - 45 años,Recreacional o vacacional,N/A,español,N/A,Hostal,N/A,Terrestre público,7,7 - 10 Noches
2912,09/27/2017,Septiembre,Italia,No responde,Extranjero,N/A,Europa,Femenino,21,21 - 45 años,Recreacional o vacacional,N/A,Italiano,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2913,09/28/2017,Septiembre,Ecuador,guayaquil,Extranjero,N/A,America Latina,Masculino,45,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,1,1 Noche
2914,09/28/2017,Septiembre,Ecuador,guayaquil,Extranjero,N/A,America Latina,Femenino,36,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,No responde,1,1 Noche
2915,09/28/2017,Septiembre,Estados Unidos,new york,Extranjero,N/A,Norteamerica,Femenino,24,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2916,09/28/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,24,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2917,09/28/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,27,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2918,09/28/2017,Septiembre,Colombia,tolima,Nacional,Occidente,N/A,Masculino,37,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,10,7 - 10 Noches
2919,09/28/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,65,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2920,09/28/2017,Septiembre,Alemania,amsterdam,Extranjero,N/A,Europa,Masculino,27,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,No responde,1,1 Noche
2975,09/18/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,32,21 - 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2921,09/28/2017,Septiembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,41,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,2,2 - 3 Noches
2922,09/29/2017,Septiembre,Colombia,Medellin,Nacional,Centro,N/A,Masculino,45,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,2,2 - 3 Noches
2923,09/29/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,18,0-20 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2924,09/29/2017,Septiembre,singapur,No responde,Extranjero,N/A,Europa,Femenino,35,21 - 45 años,Cultural,N/A,español,N/A,No responde,N/A,No responde,3,2 - 3 Noches
2925,09/29/2017,Septiembre,Colombia,Ipiales,Nacional,Occidente,N/A,Masculino,32,21 - 45 años,Cultural,N/A,Español,N/A,No responde,N/A,No responde,,No responde
2926,09/29/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,,No responde,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2927,09/30/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,40,21 - 45 años,Negocios,N/A,Español,N/A,Hostal,N/A,Aéreo,2,2 - 3 Noches
2928,09/30/2017,Septiembre,México,No responde,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,15,Más de 10 noches
2929,09/30/2017,Septiembre,México,No responde,Extranjero,N/A,America Latina,Masculino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,15,Más de 10 noches
2930,09/30/2017,Septiembre,México,No responde,Extranjero,N/A,America Latina,Femenino,25,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Aéreo,15,Más de 10 noches
2931,09/01/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Masculino,63,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4,4 - 6 Noches
2932,09/01/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,49,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4,4 - 6 Noches
2933,09/01/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,21,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2934,09/01/2017,Septiembre,Colombia,Bogotá,Nacional,Centro,N/A,Femenino,32,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,3,2 - 3 Noches
2935,09/01/2017,Septiembre,Colombia,Bogotá,Nacional,N/A,N/A,Masculino,35,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,5,4 - 6 Noches
2936,09/01/2017,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,30,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2937,09/01/2017,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Masculino,30,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2938,09/01/2017,Septiembre,Estados Unidos,Miami,Extranjero,N/A,Norteamerica,Masculino,39,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2939,09/01/2017,Septiembre,Estados Unidos,Miami,Extranjero,N/A,Norteamerica,Masculino,47,Más de 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,4,4 - 6 Noches
2940,09/01/2017,Septiembre,Chile,No responde,Extranjero,N/A,America Latina,Masculino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,6,4 - 6 Noches
2941,09/01/2017,Septiembre,Chile,No responde,Extranjero,N/A,America Latina,Femenino,24,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
2942,09/01/2017,Septiembre,Chile,No responde,Extranjero,N/A,America Latina,Femenino,54,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,5,4 - 6 Noches
2943,09/01/2017,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,33,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2944,09/04/2017,Septiembre,Bélgica,Bruselas,Extranjero,N/A,Europa,Femenino,27,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
2945,09/04/2017,Septiembre,Estados Unidos,Florida,Extranjero,N/A,America Latina,Femenino,41,21 - 45 años,Cultural,N/A,Inglés,N/A,Otros,N/A,Terrestre público,3,2 - 3 Noches
2946,09/04/2017,Septiembre,Colombia,Pasto,Nacional,N/A,N/A,Masculino,37,21 - 45 años,Cultural,N/A,Español,N/A,Otros,N/A,Aéreo,3,2 - 3 Noches
2947,09/04/2017,Septiembre,Italia,Roma,Extranjero,N/A,Europa,Masculino,49,Más de 45 años,Cultural,N/A,Italiano,N/A,Hotel,N/A,Aéreo,5,4 - 6 Noches
2948,09/04/2017,Septiembre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,23,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,15,Más de 10 noches
2949,09/05/2017,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,63,Más de 45 años,Otros,Información de ciudad,Español,N/A,Reside,N/A,N/A,,N/A
2950,09/05/2017,Septiembre,Alemania,Berlin,Extranjero,N/A,Europa,Femenino,21,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,15,Más de 10 noches
2951,09/06/2017,Septiembre,Suiza,Bern,Extranjero,N/A,Europa,Femenino,26,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,3,2 - 3 Noches
2952,09/07/2017,Septiembre,España,Madrid,Extranjero,N/A,Europa,Femenino,40,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2,2 - 3 Noches
2953,09/07/2017,Septiembre,España,Madrid,Extranjero,N/A,Europa,Masculino,40,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2,2 - 3 Noches
2954,09/07/2017,Septiembre,Francia,No responde,Extranjero,N/A,Europa,Femenino,24,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,4,4 - 6 Noches
2955,09/07/2017,Septiembre,Alemania,No responde,Extranjero,N/A,Europa,Femenino,24,21 - 45 años,Cultural,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,2,2 - 3 Noches
2956,09/11/2017,Septiembre,Colombia,Envigado,Nacional,Centro,N/A,Masculino,30,21 - 45 años,Negocios,N/A,Español,N/A,Hostal,N/A,Terrestre público,6,4 - 6 Noches
