Encuesta,Fecha,Mes,País de procedencia,Cuidad,Procedencia,Zona procedendia- Visitantes nacionales,Zona procedendia- Visitantes internacionales,Sexo,Edad rangos,Motivo Viaje,Otro motivo de viaje o consulta PIT-Cual?,Idioma ,Otro idioma-Cual?,Alojamiento,Otro alojamiento-Cual?,Tipo de transporte,Rango de Tiempo de estancia
748,09/26/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,2-3 Noches
749,09/26/2015,Septiembre,Colombia,Armenia,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,hotel,N/A,Terrestre público,2-3 Noches
750,09/26/2015,Septiembre,Perú,No responde,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2-3 Noches
751,09/26/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,hotel,N/A,Terrestre público,7-10 Noches
752,09/28/2015,Septiembre,Alemania,Stuttgart,Extranjero,N/A,Europa,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Alemán,N/A,Hostal,N/A,Terrestre público,1 Noche
753,09/28/2015,Septiembre,Francia,Toulouse,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
754,09/28/2015,Septiembre,Paises bajos,Amsterdam,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Otro,Holandes,Hostal,N/A,Aéreo,4-6 Noches
755,09/28/2015,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,7-10 Noches
756,09/28/2015,Septiembre,USA,New York,Extranjero,N/A,Norteamerica,Masculino,21 - 45 años,Cultural,N/A,Inglés,N/A,Vivienda familiar o amigos,N/A,Aéreo,Más de 10 noches
757,09/29/2015,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
758,09/29/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2-3 Noches
759,09/29/2015,Septiembre,Reino Unido,Bournemouth,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,2-3 Noches
760,09/29/2015,Septiembre,Reino Unido,devan,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,2-3 Noches
761,09/29/2015,Septiembre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,7-10 Noches
762,09/30/2015,Septiembre,Ecuador,Quito,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,7-10 Noches
763,09/30/2015,Septiembre,México,Ciudad de México,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Hostal,N/A,Aéreo,7-10 Noches
764,09/30/2015,Septiembre,Colombia,Cali,Local,Occidente,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
765,09/30/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Hostal,N/A,Aéreo,Más de 10 noches
766,09/30/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,Más de 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Aéreo,2-3 Noches
767,09/30/2015,Septiembre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,Más de 45 años,Turismo rural,N/A,Español,N/A,Hostal,N/A,Aéreo,2-3 Noches
768,09/30/2015,Septiembre,Dinamarca,Dk,Extranjero,N/A,Europa,Femenino,21 - 45 años,Turismo rural,N/A,Otro,Danes,Hostal,N/A,Aéreo,2-3 Noches
769,09/29/2015,Septiembre,Suiza,Basel,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,alemán,N/A,Vivienda familiar o amigos,N/A,Aéreo,Más de 10 noches
770,09/29/2015,Septiembre,Colombia,Cali,Local,Occidente,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
771,10/01/2015,Octubre,Dutch,Amsterdam,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Otro,Holandes,Hostal,N/A,Terrestre público,4-6 Noches
772,10/01/2015,Octubre,Perú,Arequipa,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,1 Noche
773,10/01/2015,Octubre,Belgica,Bruselas,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,N/A
774,10/01/2015,Octubre,Paises bajos,Amsterdam,Extranjero,N/A,Europa,Masculino,Más de 45 años,Cultural,N/A,Otro,Holandes,Hotel,N/A,Aéreo,1 Noche
775,10/03/2015,Octubre,Argentina,Tierra del fuego,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,7-10 Noches
776,10/03/2015,Octubre,Argentina,Tierra del fuego,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,2-3 Noches
777,10/03/2015,Octubre,Argentina,Tierra del fuego,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,2-3 Noches
778,10/05/2015,Octubre,Francia,Paris,Extranjero,N/A,Europa,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Aéreo,Más de 10 noches
779,10/05/2015,Octubre,Guatemala,Guatemala,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
780,10/05/2015,Octubre,Guatemala,Guatemala,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
781,10/05/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4-6 Noches
782,10/05/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
783,10/05/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
784,10/05/2015,Octubre,Australia,Ibague,Extranjero,N/A,Oceania,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,4-6 Noches
785,10/05/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
786,10/06/2015,Octubre,Brasil,Sao Paulo,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,Más de 10 noches
787,10/06/2015,Octubre,Honduras,Teojo,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,hotel,N/A,Aéreo,1 Noche
788,10/06/2015,Octubre,Honduras,Teojo,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,hotel,N/A,Aéreo,1 Noche
789,10/06/2015,Octubre,Honduras,Teojo,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,hotel,N/A,Aéreo,1 Noche
790,10/06/2015,Octubre,Honduras,Teojo,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,hotel,N/A,Aéreo,4-6 Noches
791,10/06/2015,Octubre,Honduras,Teojo,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,hotel,N/A,Aéreo,1 Noche
792,10/06/2015,Octubre,Colombia,Palmira,Nacional,Occidente,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Otra,Apartamento,Terrestre público,Más de 10 noches
793,10/06/2015,Octubre,España,L Escala,Extranjero,N/A,Europa,Masculino,Más de 45 años,Negocios,N/A,Español,N/A,Otra,Apartamento,Aéreo,Más de 10 noches
794,10/07/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
795,10/07/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Visita parientes o amigos,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,Más de 10 noches
796,10/07/2015,Octubre,Chile,No responde,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,4-6 Noches
797,10/07/2015,Octubre,Argentina,No responde,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,2-3 Noches
798,10/07/2015,Octubre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,4-6 Noches
799,10/08/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
800,10/08/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,1 Noche
801,10/08/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,1 Noche
802,10/08/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,1 Noche
803,10/08/2015,Octubre,Rusia,No responde,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Otro,Ruso,Hotel,N/A,Terrestre público,4-6 Noches
804,10/08/2015,Octubre,Argentina,Escobar,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Educación y/o Formación,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
805,10/08/2015,Octubre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Educación y/o Formación,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
806,10/08/2015,Octubre,Colombia,buga,Nacional,Occidente,N/A,Femenino,21 - 45 años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,1 Noche
807,10/09/2015,Octubre,Colombia,Bogota,Nacional,Norte,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,4-6 Noches
808,10/09/2015,Octubre,USA,Austin,Extranjero,N/A,Norteamerica,Masculino,Más de 45 años,Cultural,N/A,Inglés,N/A,Hotel,N/A,Aéreo,Más de 10 noches
809,10/09/2015,Octubre,USA,Austin,Extranjero,N/A,Norteamerica,Femenino,Más de 45 años,Otros,Consulta punto de información - Paquete turistico,Inglés,N/A,Hotel,N/A,Aéreo,Más de 10 noches
810,10/09/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,21 - 45 años,Turismo rural,N/A,Español,N/A,Reside,N/A,Reside,Reside
811,10/09/2015,Octubre,Colombia,Manizales,Nacional,Centro,N/A,Masculino,21 - 45 años,Turismo rural,N/A,Español,N/A,No responde,N/A,No responde,N/A
812,10/09/2015,Octubre,España,Andalucia,Extranjero,N/A,Europa,Femenino,0 - 20 Años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,Más de 10 noches
813,10/09/2015,Octubre,España,Andalucia,Extranjero,N/A,Europa,Masculino,0 - 20 Años,Turismo rural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Aéreo,Más de 10 noches
814,10/09/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2-3 Noches
815,10/09/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2-3 Noches
816,10/09/2015,Octubre,Colombia,Pereira,Nacional,Centro,N/A,Femenino,21 - 45 años,Turismo rural,N/A,Español,N/A,No responde,N/A,No responde,N/A
817,10/09/2015,Octubre,Reino Unido,Sheffield,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,Más de 10 noches
818,10/09/2015,Octubre,Suiza,No responde,Extranjero,N/A,Europa,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Aéreo,Más de 10 noches
819,10/09/2015,Octubre,Suiza,No responde,Extranjero,N/A,Europa,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Francés,N/A,Hostal,N/A,Aéreo,Más de 10 noches
820,10/09/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
821,10/09/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
822,10/09/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
823,10/09/2015,Octubre,España,Jaen,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4-6 Noches
824,10/09/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Masculino,Más de 45 años,Recreacional o vacacional,N/A,Español,N/A,Hotel,N/A,Aéreo,4-6 Noches
825,10/13/2015,Octubre,México,Ciudad de México,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
826,10/13/2015,Octubre,Venezuela,Maracaibo,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,4-6 Noches
827,10/13/2015,Octubre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,7-10 Noches
828,10/13/2015,Octubre,Taiwan,Kaohsiung,Extranjero,N/A,Asia,Masculino,21 - 45 años,Cultural,N/A,Otro,Mandarin,Hostal,N/A,Aéreo,2-3 Noches
829,10/13/2015,Octubre,Holanda,No responde,Extranjero,N/A,Europa,Femenino,21 - 45 años,Recreacional o vacacional,N/A,Otro,Holandes,Hostal,N/A,Aéreo,2-3 Noches
830,10/13/2015,Octubre,Holanda,No responde,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Otro,Holandes,Hostal,N/A,Aéreo,2-3 Noches
831,10/14/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,Más de 45 años,Negocios,N/A,Español,N/A,Reside,N/A,Reside,Reside
832,10/14/2015,Octubre,Colombia,Bogota,Nacional,Centro,N/A,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Terrestre público,2-3 Noches
833,10/14/2015,Octubre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Recreacional o vacacional,N/A,Español,N/A,Hostal,N/A,Terrestre público,N/A
834,10/14/2015,Octubre,Argentina,Buenos Aires,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,4-6 Noches
835,10/14/2015,Octubre,Colombia,Bucaramanga,Nacional,Norte,N/A,Femenino,21 - 45 años,Negocios,N/A,Español,N/A,hotel,N/A,Aéreo,4-6 Noches
836,10/14/2015,Octubre,Canada,Toronto,Extranjero,N/A,Norteamerica,Femenino,No responde,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
837,10/15/2015,Octubre,Australia,No responde,Extranjero,N/A,Oceania,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
838,10/15/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
839,10/15/2015,Octubre,Suiza,Baden,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre particular,2-3 Noches
840,10/15/2015,Octubre,Alemania,Colonia,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,alemán,N/A,Hostal,N/A,Aéreo,4-6 Noches
841,10/15/2015,Octubre,Suiza,No responde,Extranjero,N/A,Europa,Masculino,Más de 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,2-3 Noches
842,10/15/2015,Octubre,USA,No responde,Extranjero,N/A,Norteamerica,Masculino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,7-10 Noches
843,10/15/2015,Octubre,USA,San Francisco,Extranjero,N/A,Norteamerica,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
844,10/15/2015,Octubre,Austria,Viena,Extranjero,N/A,Oceania,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
845,10/15/2015,Octubre,Reino Unido,No responde,Extranjero,N/A,Europa,Masculino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
846,10/15/2015,Octubre,Chile,Santiago de Chile,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2-3 Noches
847,10/15/2015,Octubre,Francia,No responde,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Francés,N/A,Hostal,N/A,Terrestre público,2-3 Noches
848,10/15/2015,Octubre,Argentina,No responde,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre público,2-3 Noches
849,10/15/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
850,10/16/2015,Octubre,Colombia,Cali,Local,Occidente,N/A,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Reside,N/A,Reside,Reside
851,10/16/2015,Octubre,España,Oviedo,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre público,4-6 Noches
852,10/16/2015,Octubre,Brasil,Sao Paulo,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Cultural,N/A,Portugues,N/A,Hotel,N/A,Aéreo,4-6 Noches
853,10/16/2015,Octubre,Chile,Punta Arenas,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Educación y/o Formación,N/A,Español,N/A,Hotel,N/A,Aéreo,7-10 Noches
854,10/16/2015,Octubre,Chile,Punta Arenas,Extranjero,N/A,America Latina,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,7-10 Noches
855,10/19/2015,Octubre,España,Barcelona,Extranjero,N/A,Europa,Masculino,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Terrestre particular,7-10 Noches
856,10/19/2015,Octubre,Colombia,Neiva,Nacional,Sur,N/A,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,2-3 Noches
857,10/19/2015,Octubre,Dinamarca,Copenhagen,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,4-6 Noches
858,10/19/2015,Octubre,Dinamarca,Copenhagen,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Inglés,N/A,Hostal,N/A,Aéreo,4-6 Noches
859,10/20/2015,Octubre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Hotel,N/A,Aéreo,7-10 Noches
860,10/20/2015,Octubre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A
861,10/20/2015,Octubre,Uruguay,Montevideo,Extranjero,N/A,America Latina,Femenino,Más de 45 años,Cultural,N/A,Español,N/A,Hostal,N/A,Aéreo,N/A
862,10/20/2015,Octubre,Suiza,Zurich,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,2-3 Noches
863,10/20/2015,Octubre,Suiza,Zurich,Extranjero,N/A,Europa,Femenino,21 - 45 años,Cultural,N/A,Francés,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,2-3 Noches
864,10/20/2015,Octubre,Perú,Lima,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Español,N/A,Vivienda familiar o amigos,N/A,Terrestre particular,2-3 Noches
865,10/20/2015,Octubre,Portugal,Porto,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,2-3 Noches
866,10/20/2015,Octubre,Portugal,Porto,Extranjero,N/A,America Latina,Femenino,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,2-3 Noches
867,10/20/2015,Octubre,Portugal,Porto,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,2-3 Noches
868,10/20/2015,Octubre,Portugal,Porto,Extranjero,N/A,America Latina,Masculino,21 - 45 años,Cultural,N/A,Portugues,N/A,Hostal,N/A,Aéreo,2-3 Noches
